XLabel,Wavenumber
YLabel,Absorbance
FileType,Absorbance
DisplayDirection,20300
PeakDirection,20312
898.826141,0.000952
900.754953,0.001562
902.683764,0.001907
904.612576,0.001914
906.541387,0.001534
908.470199,0.000778
910.399010,0.000299
912.327822,0.000171
914.256633,-0.000112
916.185445,-0.000454
918.114256,-0.000202
920.043068,0.000513
921.971879,0.000734
923.900690,0.000225
925.829502,-0.000027
927.758313,0.000283
929.687125,0.000335
931.615936,0.000782
933.544748,0.001456
935.473559,0.000679
937.402371,-0.000152
939.331182,0.000045
941.259994,-0.000137
943.188805,-0.000456
945.117617,-0.000468
947.046428,-0.000539
948.975240,-0.000365
950.904051,-0.000091
952.832862,-0.000048
954.761674,-0.000098
956.690485,-0.000105
958.619297,-0.000095
960.548108,-0.000187
962.476920,-0.000150
964.405731,-0.000006
966.334543,-0.000110
968.263354,-0.000065
970.192166,0.000175
972.120977,0.000057
974.049789,-0.000007
975.978600,0.000196
977.907411,0.000103
979.836223,-0.000079
981.765034,-0.000057
983.693846,-0.000092
985.622657,-0.000101
987.551469,-0.000025
989.480280,-0.000090
991.409092,-0.000156
993.337903,-0.000039
995.266715,0.000058
997.195526,0.000019
999.124338,0.000025
1001.053149,0.000101
1002.981960,0.000079
1004.910772,-0.000036
1006.839583,-0.000124
1008.768395,-0.000094
1010.697206,-0.000066
1012.626018,-0.000131
1014.554829,-0.000111
1016.483641,-0.000138
1018.412452,-0.000264
1020.341264,-0.000199
1022.270075,-0.000113
1024.198887,-0.000155
1026.127698,-0.000173
1028.056509,-0.000185
1029.985321,-0.000206
1031.914132,-0.000156
1033.842944,-0.000041
1035.771755,-0.000031
1037.700567,-0.000101
1039.629378,-0.000067
1041.558190,-0.000077
1043.487001,-0.000164
1045.415813,-0.000067
1047.344624,0.000122
1049.273436,0.000146
1051.202247,0.000092
1053.131058,0.000070
1055.059870,0.000045
1056.988681,0.000055
1058.917493,0.000039
1060.846304,-0.000047
1062.775116,-0.000049
1064.703927,0.000016
1066.632739,0.000009
1068.561550,0.000010
1070.490362,0.000045
1072.419173,0.000041
1074.347985,0.000065
1076.276796,0.000114
1078.205607,0.000095
1080.134419,0.000028
1082.063230,0.000006
1083.992042,0.000036
1085.920853,0.000025
1087.849665,0.000020
1089.778476,0.000043
1091.707288,-0.000037
1093.636099,-0.000155
1095.564911,-0.000225
1097.493722,-0.000259
1099.422534,-0.000260
1101.351345,-0.000247
1103.280156,-0.000202
1105.208968,-0.000158
1107.137779,-0.000153
1109.066591,-0.000158
1110.995402,-0.000187
1112.924214,-0.000229
1114.853025,-0.000235
1116.781837,-0.000203
1118.710648,-0.000182
1120.639460,-0.000225
1122.568271,-0.000261
1124.497083,-0.000245
1126.425894,-0.000289
1128.354706,-0.000372
1130.283517,-0.000374
1132.212328,-0.000363
1134.141140,-0.000413
1136.069951,-0.000436
1137.998763,-0.000402
1139.927574,-0.000381
1141.856386,-0.000416
1143.785197,-0.000424
1145.714009,-0.000375
1147.642820,-0.000360
1149.571632,-0.000364
1151.500443,-0.000403
1153.429255,-0.000415
1155.358066,-0.000326
1157.286877,-0.000330
1159.215689,-0.000392
1161.144500,-0.000365
1163.073312,-0.000349
1165.002123,-0.000353
1166.930935,-0.000328
1168.859746,-0.000318
1170.788558,-0.000346
1172.717369,-0.000392
1174.646181,-0.000421
1176.574992,-0.000439
1178.503804,-0.000451
1180.432615,-0.000424
1182.361426,-0.000411
1184.290238,-0.000438
1186.219049,-0.000441
1188.147861,-0.000398
1190.076672,-0.000342
1192.005484,-0.000337
1193.934295,-0.000340
1195.863107,-0.000311
1197.791918,-0.000317
1199.720730,-0.000357
1201.649541,-0.000356
1203.578353,-0.000350
1205.507164,-0.000319
1207.435975,-0.000253
1209.364787,-0.000204
1211.293598,-0.000127
1213.222410,-0.000015
1215.151221,0.000143
1217.080033,0.000305
1219.008844,0.000444
1220.937656,0.000760
1222.866467,0.001074
1224.795279,0.001319
1226.724090,0.001822
1228.652902,0.002372
1230.581713,0.002987
1232.510524,0.003930
1234.439336,0.004885
1236.368147,0.005978
1238.296959,0.007517
1240.225770,0.009187
1242.154582,0.011306
1244.083393,0.014152
1246.012205,0.017286
1247.941016,0.020696
1249.869828,0.023999
1251.798639,0.026373
1253.727451,0.026685
1255.656262,0.025138
1257.585073,0.024062
1259.513885,0.024808
1261.442696,0.028189
1263.371508,0.030530
1265.300319,0.027339
1267.229131,0.024718
1269.157942,0.026635
1271.086754,0.028023
1273.015565,0.026580
1274.944377,0.023266
1276.873188,0.019288
1278.802000,0.015945
1280.730811,0.013419
1282.659622,0.011219
1284.588434,0.009150
1286.517245,0.007528
1288.446057,0.006086
1290.374868,0.004807
1292.303680,0.003881
1294.232491,0.002953
1296.161303,0.002227
1298.090114,0.001694
1300.018926,0.001155
1301.947737,0.000851
1303.876549,0.000608
1305.805360,0.000246
1307.734172,0.000069
1309.662983,0.000078
1311.591794,-0.000045
1313.520606,-0.000209
1315.449417,-0.000352
1317.378229,-0.000446
1319.307040,-0.000328
1321.235852,-0.000070
1323.164663,-0.000086
1325.093475,-0.000181
1327.022286,0.000126
1328.951098,0.000394
1330.879909,0.000405
1332.808721,0.000429
1334.737532,0.000312
1336.666343,0.000062
1338.595155,-0.000196
1340.523966,-0.000138
1342.452778,0.000288
1344.381589,0.000535
1346.310401,0.000617
1348.239212,0.000731
1350.168024,0.000787
1352.096835,0.000787
1354.025647,0.000803
1355.954458,0.000966
1357.883270,0.001128
1359.812081,0.000761
1361.740892,0.000035
1363.669704,0.000025
1365.598515,0.000480
1367.527327,0.000492
1369.456138,0.000473
1371.384950,0.000377
1373.313761,-0.000068
1375.242573,-0.000073
1377.171384,0.000263
1379.100196,0.000321
1381.029007,0.000304
1382.957819,0.000290
1384.886630,-0.000018
1386.815441,-0.000432
1388.744253,-0.000193
1390.673064,0.000202
1392.601876,-0.000233
1394.530687,-0.000790
1396.459499,-0.000698
1398.388310,-0.000662
1400.317122,-0.000275
1402.245933,0.000213
1404.174745,0.000008
1406.103556,-0.000003
1408.032368,0.000348
1409.961179,0.000488
1411.889990,0.000489
1413.818802,0.000424
1415.747613,0.000001
1417.676425,-0.001108
1419.605236,-0.001363
1421.534048,-0.000323
1423.462859,0.000114
1425.391671,0.000211
1427.320482,0.000257
1429.249294,-0.000053
1431.178105,0.000102
1433.106917,0.000258
1435.035728,-0.000780
1436.964539,-0.001301
1438.893351,-0.000041
1440.822162,0.000601
1442.750974,0.000509
1444.679785,0.000450
1446.608597,0.000048
1448.537408,-0.000078
1450.466220,0.000139
1452.395031,0.000012
1454.323843,-0.001113
1456.252654,-0.003149
1458.181466,-0.002738
1460.110277,-0.000460
1462.039089,0.000164
1463.967900,-0.000447
1465.896711,-0.000257
1467.825523,0.000538
1469.754334,-0.000034
1471.683146,-0.001634
1473.611957,-0.001738
1475.540769,-0.000647
1477.469580,0.000266
1479.398392,0.000764
1481.327203,0.000876
1483.256015,0.000907
1485.184826,0.000561
1487.113638,-0.000321
1489.042449,-0.000953
1490.971260,-0.000317
1492.900072,0.000645
1494.828883,0.000218
1496.757695,-0.000540
1498.686506,-0.000028
1500.615318,0.000887
1502.544129,0.001033
1504.472941,-0.000923
1506.401752,-0.003247
1508.330564,-0.001685
1510.259375,0.000306
1512.188187,0.000996
1514.116998,0.000885
1516.045809,0.000125
1517.974621,-0.000219
1519.903432,-0.000758
1521.832244,-0.001097
1523.761055,0.000013
1525.689867,0.000749
1527.618678,0.001328
1529.547490,0.002099
1531.476301,0.001593
1533.405113,0.000879
1535.333924,0.001629
1537.262736,0.001061
1539.191547,-0.001507
1541.120358,-0.001373
1543.049170,0.000576
1544.977981,0.002221
1546.906793,0.003538
1548.835604,0.004064
1550.764416,0.004450
1552.693227,0.004713
1554.622039,0.004965
1556.550850,0.004503
1558.479662,0.003911
1560.408473,0.008810
1562.337285,0.014835
1564.266096,0.019221
1566.194907,0.024219
1568.123719,0.029682
1570.052530,0.037874
1571.981342,0.049040
1573.910153,0.059722
1575.838965,0.074263
1577.767776,0.094541
1579.696588,0.115719
1581.625399,0.139232
1583.554211,0.165262
1585.483022,0.193621
1587.411834,0.224206
1589.340645,0.256787
1591.269456,0.290459
1593.198268,0.320376
1595.127079,0.343217
1597.055891,0.357307
1598.984702,0.363925
1600.913514,0.362181
1602.842325,0.353981
1604.771137,0.343602
1606.699948,0.328031
1608.628760,0.308002
1610.557571,0.280375
1612.486383,0.249253
1614.415194,0.215877
1616.344005,0.184519
1618.272817,0.211208
1620.201628,0.296182
1622.130440,0.385702
1624.059251,0.449103
1625.988063,0.485086
1627.916874,0.501226
1629.845686,0.493626
1631.774497,0.459720
1633.703309,0.409730
1635.632120,0.343414
1637.560932,0.282036
1639.489743,0.232291
1641.418555,0.179589
1643.347366,0.132249
1645.276177,0.093370
1647.204989,0.058864
1649.133800,0.037073
1651.062612,0.021972
1652.991423,0.007982
1654.920235,0.004265
1656.849046,0.004674
1658.777858,0.003431
1660.706669,0.001826
1662.635481,0.000587
1664.564292,0.000561
1666.493104,0.000395
1668.421915,-0.000896
1670.350726,-0.000742
1672.279538,0.000357
1674.208349,0.000532
1676.137161,0.001568
1678.065972,0.003415
1679.994784,0.004137
1681.923595,0.003239
1683.852407,0.001967
1685.781218,0.003047
1687.710030,0.004175
1689.638841,0.003360
1691.567653,0.002375
1693.496464,0.000105
1695.425275,-0.001070
1697.354087,0.003374
1699.282898,0.003786
1701.211710,-0.001337
1703.140521,-0.001688
1705.069333,0.000545
1706.998144,0.003474
1708.926956,0.006499
1710.855767,0.007886
1712.784579,0.008160
1714.713390,0.007561
1716.642202,0.006293
1718.571013,0.006393
1720.499824,0.007571
1722.428636,0.007848
1724.357447,0.007710
1726.286259,0.007970
1728.215070,0.008200
1730.143882,0.008731
1732.072693,0.008842
1734.001505,0.009793
1735.930316,0.013522
1737.859128,0.016188
1739.787939,0.017486
1741.716751,0.018996
1743.645562,0.019768
1745.574373,0.019462
1747.503185,0.018643
1749.431996,0.017761
1751.360808,0.018084
1753.289619,0.019297
1755.218431,0.019446
1757.147242,0.018855
1759.076054,0.017775
1761.004865,0.014957
1762.933677,0.011751
1764.862488,0.009276
1766.791300,0.006200
1768.720111,0.003275
1770.648922,0.000893
1772.577734,-0.000677
1774.506545,-0.000398
1776.435357,0.000078
1778.364168,-0.000084
1780.292980,-0.000214
1782.221791,0.000085
1784.150603,0.000502
1786.079414,0.000928
1788.008226,0.001284
1789.937037,0.000635
1791.865849,-0.000417
1793.794660,-0.000209
1795.723471,0.000436
1797.652283,0.000417
1799.581094,-0.000106
1801.509906,-0.000189
1803.438717,0.000597
1805.367529,0.001361
1807.296340,0.001585
1809.225152,0.001419
1811.153963,0.001328
1813.082775,0.001553
1815.011586,0.001617
1816.940398,0.001483
1818.869209,0.001448
1820.798021,0.001468
1822.726832,0.001208
1824.655643,0.000939
1826.584455,0.001136
1828.513266,0.001105
1830.442078,0.001189
1832.370889,0.002018
1834.299701,0.002588
1836.228512,0.002759
1838.157324,0.003030
1840.086135,0.003207
1842.014947,0.002860
1843.943758,0.002459
1845.872570,0.002916
1847.801381,0.003461
1849.730192,0.003654
1851.659004,0.003796
1853.587815,0.003733
1855.516627,0.003569
1857.445438,0.003342
1859.374250,0.003088
1861.303061,0.002785
1863.231873,0.002357
1865.160684,0.001698
1867.089496,0.000565
1869.018307,-0.000215
1870.947119,-0.000136
1872.875930,0.000888
1874.804741,0.002373
1876.733553,0.001808
1878.662364,0.000149
1880.591176,0.000263
1882.519987,0.001138
1884.448799,0.001860
1886.377610,0.002595
1888.306422,0.003054
1890.235233,0.003691
1892.164045,0.004458
1894.092856,0.004946
1896.021668,0.005341
1897.950479,0.005742
1899.879290,0.006044
1901.808102,0.006161
1903.736913,0.006194
1905.665725,0.006174
1907.594536,0.005986
1909.523348,0.005752
1911.452159,0.005580
1913.380971,0.005361
1915.309782,0.004800
1917.238594,0.004012
1919.167405,0.003739
1921.096217,0.003688
1923.025028,0.003324
1924.953839,0.003060
1926.882651,0.002824
1928.811462,0.002464
1930.740274,0.002154
1932.669085,0.001838
1934.597897,0.001539
1936.526708,0.001259
1938.455520,0.000953
1940.384331,0.000541
1942.313143,0.000195
1944.241954,0.000200
1946.170766,0.000272
1948.099577,0.000234
1950.028388,0.000191
1951.957200,0.000131
1953.886011,0.000032
1955.814823,-0.000021
1957.743634,-0.000025
1959.672446,-0.000050
1961.601257,-0.000070
1963.530069,-0.000100
1965.458880,-0.000198
1967.387692,-0.000225
1969.316503,-0.000131
1971.245315,-0.000083
1973.174126,-0.000096
1975.102938,-0.000094
1977.031749,-0.000126
1978.960560,-0.000163
1980.889372,-0.000145
1982.818183,-0.000097
1984.746995,-0.000074
1986.675806,-0.000096
1988.604618,-0.000144
1990.533429,-0.000263
1992.462241,-0.000337
1994.391052,-0.000239
1996.319864,-0.000142
1998.248675,-0.000086
2000.177487,-0.000035
2002.106298,-0.000036
2004.035109,-0.000057
2005.963921,-0.000091
2007.892732,-0.000123
2009.821544,-0.000120
2011.750355,-0.000091
2013.679167,-0.000105
2015.607978,-0.000194
2017.536790,-0.000223
2019.465601,-0.000160
2021.394413,-0.000134
2023.323224,-0.000138
2025.252036,-0.000117
2027.180847,-0.000082
2029.109658,-0.000058
2031.038470,-0.000088
2032.967281,-0.000132
2034.896093,-0.000140
2036.824904,-0.000149
2038.753716,-0.000142
2040.682527,-0.000115
2042.611339,-0.000102
2044.540150,-0.000097
2046.468962,-0.000110
2048.397773,-0.000120
2050.326585,-0.000108
2052.255396,-0.000075
2054.184207,-0.000065
2056.113019,-0.000117
2058.041830,-0.000148
2059.970642,-0.000149
2061.899453,-0.000180
2063.828265,-0.000212
2065.757076,-0.000222
2067.685888,-0.000206
2069.614699,-0.000159
2071.543511,-0.000115
2073.472322,-0.000110
2075.401134,-0.000127
2077.329945,-0.000141
2079.258756,-0.000150
2081.187568,-0.000151
2083.116379,-0.000143
2085.045191,-0.000108
2086.974002,-0.000085
2088.902814,-0.000106
2090.831625,-0.000107
2092.760437,-0.000123
2094.689248,-0.000163
2096.618060,-0.000122
2098.546871,-0.000056
2100.475683,-0.000045
2102.404494,-0.000064
2104.333305,-0.000092
2106.262117,-0.000053
2108.190928,-0.000006
2110.119740,-0.000043
2112.048551,-0.000047
2113.977363,-0.000017
2115.906174,-0.000028
2117.834986,-0.000027
2119.763797,0.000007
2121.692609,0.000012
2123.621420,-0.000049
2125.550232,-0.000104
2127.479043,-0.000125
2129.407854,-0.000133
2131.336666,-0.000130
2133.265477,-0.000146
2135.194289,-0.000142
2137.123100,-0.000123
2139.051912,-0.000166
2140.980723,-0.000290
2142.909535,-0.000367
2144.838346,-0.000314
2146.767158,-0.000256
2148.695969,-0.000224
2150.624781,-0.000213
2152.553592,-0.000234
2154.482404,-0.000176
2156.411215,-0.000103
2158.340026,-0.000112
2160.268838,-0.000109
2162.197649,-0.000055
2164.126461,0.000007
2166.055272,0.000026
2167.984084,0.000013
2169.912895,0.000020
2171.841707,0.000040
2173.770518,0.000063
2175.699330,0.000084
2177.628141,0.000138
2179.556953,0.000224
2181.485764,0.000236
2183.414575,0.000219
2185.343387,0.000272
2187.272198,0.000356
2189.201010,0.000454
2191.129821,0.000541
2193.058633,0.000620
2194.987444,0.000759
2196.916256,0.000927
2198.845067,0.001063
2200.773879,0.001176
2202.702690,0.001290
2204.631502,0.001379
2206.560313,0.001423
2208.489124,0.001464
2210.417936,0.001509
2212.346747,0.001539
2214.275559,0.001502
2216.204370,0.001311
2218.133182,0.001032
2220.061993,0.000724
2221.990805,0.000385
2223.919616,0.000291
2225.848428,0.000587
2227.777239,0.000992
2229.706051,0.001396
2231.634862,0.001805
2233.563673,0.002050
2235.492485,0.002130
2237.421296,0.002131
2239.350108,0.002037
2241.278919,0.001874
2243.207731,0.001618
2245.136542,0.001264
2247.065354,0.000936
2248.994165,0.000660
2250.922977,0.000401
2252.851788,0.000196
2254.780600,0.000036
2256.709411,-0.000093
2258.638222,-0.000181
2260.567034,-0.000249
2262.495845,-0.000273
2264.424657,-0.000290
2266.353468,-0.000363
2268.282280,-0.000402
2270.211091,-0.000362
2272.139903,-0.000316
2274.068714,-0.000282
2275.997526,-0.000225
2277.926337,-0.000163
2279.855149,-0.000145
2281.783960,-0.000152
2283.712771,-0.000164
2285.641583,-0.000220
2287.570394,-0.000325
2289.499206,-0.000436
2291.428017,-0.000510
2293.356829,-0.000581
2295.285640,-0.000664
2297.214452,-0.000699
2299.143263,-0.000757
2301.072075,-0.000591
2303.000886,-0.000405
2304.929698,-0.000215
2306.858509,-0.000079
2308.787320,0.000005
2310.716132,-0.000003
2312.644943,-0.000039
2314.573755,-0.000047
2316.502566,-0.000101
2318.431378,-0.000221
2320.360189,-0.000365
2322.289001,-0.000505
2324.217812,-0.000544
2326.146624,-0.000460
2328.075435,-0.000431
