0.0, 0.11765625
0.5, 1.8754687499999998
1.0, 1.9819531250000002
1.5, 1.621328125
10.0, 11.4113671875
11.0, 9.6479687499999986
12.0, 8.1010546875000014
13.0, 10.664531250000001
14.0, 10.918671875000001
15.0, 12.383515625000001
2.0, 2.2360937500000002
2.5, 3.9350781249999995
20.0, 14.760507812499998
25.0, 22.880390625000004
3.0, 2.4946484375000111
3.5, 3.1205859375
30.0, 37.227031249999996
35.0, 71.903828125000004
36.0, 32.391875000000013
4.0, 4.438945312500012
40.0, 38.198007812500002
5.0, 5.1069531250000102
6.0, 4.8383984374999995
7.0, 8.3196093750000095
8.0, 6.7038671874999993
9.0, 8.8178906249999986
