1830,0.0023338201
1830.1,0.0023504356
1830.2,0.0023745985
1830.3,0.002412414
1830.4,0.0024782393
1830.5,0.0026149587
1830.6,0.0030009065
1830.7,0.00477417
1830.8,0.0057687927
1830.9,0.0060071189
1831,0.0060813864
1831.1,0.0060761605
1831.2,0.0059611584
1831.3,0.0054185405
1831.4,0.0045335203
1831.5,0.0043312319
1831.6,0.0042598785
1831.7,0.0042255616
1831.8,0.0042050898
1831.9,0.0041903272
1832,0.0041771915
1832.1,0.0041646052
1832.2,0.0041494975
1832.3,0.0041287464
1832.4,0.004096558
1832.5,0.0040390393
1832.6,0.0039166571
1832.7,0.0035553222
1832.8,0.0018289878
1832.9,0.0009410374
1833,0.0010519981
1833.1,0.0022353321
1833.2,0.0025769872
1833.3,0.0026708618
1833.4,0.0027105523
1833.5,0.0027336814
1833.6,0.0027509881
1833.7,0.0027678008
1833.8,0.0027861879
1833.9,0.0028110932
1834,0.0028483668
1834.1,0.002909719
1834.2,0.0030262033
1834.3,0.003309401
1834.4,0.0044200278
1834.5,0.0064387158
1834.6,0.0068732254
1834.7,0.0070146238
1834.8,0.0070627042
1834.9,0.0070532314
1835,0.0069635014
1835.1,0.0066151125
1835.2,0.005340384
1835.3,0.0049542223
1835.4,0.0048359885
1835.5,0.0047821902
1835.6,0.0047508896
1835.7,0.0047287106
1835.8,0.0047091402
1835.9,0.004689849
1836,0.0046661895
1836.1,0.0046325863
1836.2,0.004577666
1836.3,0.0044714655
1836.4,0.0042041863
1836.5,0.0031206325
1836.6,0.0011527102
1836.7,0.0008330433
1836.8,0.0010588032
1836.9,0.0023896673
1837,0.0028081548
1837.1,0.0029262221
1837.2,0.0029779101
1837.3,0.0030085558
1837.4,0.0030327373
1837.5,0.0030570361
1837.6,0.0030870253
1837.7,0.0031295055
1837.8,0.0031976098
1837.9,0.0033247402
1838,0.003628789
1838.1,0.004795997
1838.2,0.0070982368
1838.3,0.0075984112
1838.4,0.0077649857
1838.5,0.0078326122
1838.6,0.0078502153
1838.7,0.0078229101
1838.8,0.0077176015
1838.9,0.0073483677
1839,0.0059515988
1839.1,0.0054977737
1839.2,0.0053591599
1839.3,0.0052950291
1839.4,0.0052563506
1839.5,0.0052273434
1839.6,0.0052009398
1839.7,0.0051711537
1839.8,0.0051311443
1839.9,0.0050680815
1840,0.0049493246
1840.1,0.0046585312
1840.2,0.0035120798
1840.3,0.00124579
1840.4,0.0008155684
1840.5,0.0008184919
1840.6,0.0013702067
1840.7,0.0026564463
1840.8,0.0029624506
1840.9,0.0030674436
1841,0.0031201682
1841.1,0.0031569872
1841.2,0.0031905707
1841.3,0.0032298132
1841.4,0.0032845425
1841.5,0.0033736555
1841.6,0.0035484393
1841.7,0.0040152339
1841.8,0.0060961633
1841.9,0.0076283044
1842,0.007996022
1842.1,0.0081351342
1842.2,0.0081960713
1842.3,0.0082166627
1842.4,0.0082037868
1842.5,0.0081459115
1842.6,0.0079783154
1842.7,0.0073504994
1842.8,0.0060229603
1842.9,0.0056927839
1843,0.0055731034
1843.1,0.0055103049
1843.2,0.0054673573
1843.3,0.0054306027
1843.4,0.0053906734
1843.5,0.0053376226
1843.6,0.0052527666
1843.7,0.0050854324
1843.8,0.004630558
1843.9,0.0025685874
1844,0.0010673443
1844.1,0.0007565818
1844.2,0.0007421066
