XLabel,Wavenumber
YLabel,Absorbance
FileType,Absorbance
DisplayDirection,20300
PeakDirection,20312
898.826141,0.001806
900.754953,0.000348
902.683764,-0.001130
904.612576,-0.001535
906.541387,-0.000071
908.470199,0.000221
910.399010,-0.000472
912.327822,-0.000978
914.256633,-0.000945
916.185445,0.000156
918.114256,0.000428
920.043068,-0.000433
921.971879,-0.000177
923.900690,0.000493
925.829502,0.000193
927.758313,0.000212
929.687125,0.001211
931.615936,0.001196
933.544748,0.000702
935.473559,0.000488
937.402371,0.000178
939.331182,-0.000073
941.259994,0.000175
943.188805,0.000476
945.117617,0.000640
947.046428,0.000380
948.975240,-0.000050
950.904051,0.000055
952.832862,0.000292
954.761674,0.000371
956.690485,0.000328
958.619297,0.000156
960.548108,0.000063
962.476920,0.000023
964.405731,0.000069
966.334543,0.000067
968.263354,-0.000149
970.192166,-0.000194
972.120977,0.000157
974.049789,0.000363
975.978600,0.000005
977.907411,-0.000268
979.836223,-0.000233
981.765034,-0.000339
983.693846,-0.000416
985.622657,-0.000298
987.551469,-0.000124
989.480280,-0.000074
991.409092,-0.000156
993.337903,-0.000130
995.266715,-0.000183
997.195526,-0.000367
999.124338,-0.000398
1001.053149,-0.000324
1002.981960,-0.000194
1004.910772,-0.000032
1006.839583,-0.000020
1008.768395,-0.000155
1010.697206,-0.000224
1012.626018,-0.000171
1014.554829,-0.000074
1016.483641,0.000030
1018.412452,0.000068
1020.341264,0.000102
1022.270075,0.000198
1024.198887,0.000192
1026.127698,0.000131
1028.056509,0.000238
1029.985321,0.000443
1031.914132,0.000633
1033.842944,0.000852
1035.771755,0.001056
1037.700567,0.001148
1039.629378,0.001115
1041.558190,0.001076
1043.487001,0.001046
1045.415813,0.000923
1047.344624,0.000782
1049.273436,0.000700
1051.202247,0.000646
1053.131058,0.000598
1055.059870,0.000555
1056.988681,0.000489
1058.917493,0.000297
1060.846304,0.000075
1062.775116,0.000002
1064.703927,0.000034
1066.632739,-0.000033
1068.561550,-0.000094
1070.490362,0.000014
1072.419173,0.000088
1074.347985,0.000022
1076.276796,0.000015
1078.205607,0.000058
1080.134419,0.000092
1082.063230,0.000071
1083.992042,-0.000017
1085.920853,-0.000012
1087.849665,0.000105
1089.778476,0.000164
1091.707288,0.000059
1093.636099,-0.000051
1095.564911,-0.000032
1097.493722,0.000050
1099.422534,0.000162
1101.351345,0.000190
1103.280156,0.000147
1105.208968,0.000146
1107.137779,0.000085
1109.066591,0.000028
1110.995402,0.000087
1112.924214,0.000095
1114.853025,0.000035
1116.781837,0.000062
1118.710648,0.000084
1120.639460,-0.000015
1122.568271,-0.000079
1124.497083,-0.000029
1126.425894,-0.000014
1128.354706,-0.000075
1130.283517,-0.000085
1132.212328,-0.000100
1134.141140,-0.000229
1136.069951,-0.000242
1137.998763,-0.000095
1139.927574,-0.000074
1141.856386,-0.000088
1143.785197,-0.000044
1145.714009,0.000013
1147.642820,0.000065
1149.571632,0.000164
1151.500443,0.000293
1153.429255,0.000400
1155.358066,0.000476
1157.286877,0.000546
1159.215689,0.000682
1161.144500,0.000852
1163.073312,0.000925
1165.002123,0.000982
1166.930935,0.001103
1168.859746,0.001188
1170.788558,0.001307
1172.717369,0.001477
1174.646181,0.001603
1176.574992,0.001749
1178.503804,0.001929
1180.432615,0.002076
1182.361426,0.002161
1184.290238,0.002243
1186.219049,0.002432
1188.147861,0.002672
1190.076672,0.002906
1192.005484,0.003145
1193.934295,0.003268
1195.863107,0.003270
1197.791918,0.003254
1199.720730,0.003188
1201.649541,0.003254
1203.578353,0.003540
1205.507164,0.003630
1207.435975,0.003535
1209.364787,0.003660
1211.293598,0.003953
1213.222410,0.004253
1215.151221,0.004652
1217.080033,0.005033
1219.008844,0.005256
1220.937656,0.005693
1222.866467,0.006190
1224.795279,0.006473
1226.724090,0.007124
1228.652902,0.008063
1230.581713,0.009067
1232.510524,0.010418
1234.439336,0.012101
1236.368147,0.014673
1238.296959,0.018670
1240.225770,0.024215
1242.154582,0.032290
1244.083393,0.043892
1246.012205,0.058946
1247.941016,0.076555
1249.869828,0.094348
1251.798639,0.108520
1253.727451,0.115351
1255.656262,0.114032
1257.585073,0.113963
1259.513885,0.124865
1261.442696,0.133753
1263.371508,0.124880
1265.300319,0.113379
1267.229131,0.116172
1269.157942,0.125504
1271.086754,0.125954
1273.015565,0.112077
1274.944377,0.089069
1276.873188,0.066189
1278.802000,0.049521
1280.730811,0.039635
1282.659622,0.033985
1284.588434,0.030613
1286.517245,0.028929
1288.446057,0.027984
1290.374868,0.027411
1292.303680,0.027280
1294.232491,0.027211
1296.161303,0.027331
1298.090114,0.027950
1300.018926,0.029116
1301.947737,0.030147
1303.876549,0.030967
1305.805360,0.031909
1307.734172,0.032635
1309.662983,0.033481
1311.591794,0.033904
1313.520606,0.033596
1315.449417,0.032565
1317.378229,0.030565
1319.307040,0.028118
1321.235852,0.025710
1323.164663,0.027151
1325.093475,0.029380
1327.022286,0.024303
1328.951098,0.019050
1330.879909,0.018921
1332.808721,0.018814
1334.737532,0.018778
1336.666343,0.018694
1338.595155,0.017707
1340.523966,0.017595
1342.452778,0.017123
1344.381589,0.014951
1346.310401,0.012146
1348.239212,0.009606
1350.168024,0.007540
1352.096835,0.005910
1354.025647,0.004605
1355.954458,0.003846
1357.883270,0.003327
1359.812081,0.001799
1361.740892,0.000065
1363.669704,0.000807
1365.598515,0.002838
1367.527327,0.003157
1369.456138,0.003360
1371.384950,0.003346
1373.313761,0.001915
1375.242573,0.002096
1377.171384,0.003838
1379.100196,0.004578
1381.029007,0.004901
1382.957819,0.005166
1384.886630,0.003946
1386.815441,0.001970
1388.744253,0.002862
1390.673064,0.004739
1392.601876,0.002819
1394.530687,0.000345
1396.459499,0.000821
1398.388310,0.001279
1400.317122,0.003105
1402.245933,0.005138
1404.174745,0.004574
1406.103556,0.005105
1408.032368,0.006809
1409.961179,0.007443
1411.889990,0.007750
1413.818802,0.008166
1415.747613,0.006977
1417.676425,0.002592
1419.605236,0.002041
1421.534048,0.007026
1423.462859,0.009385
1425.391671,0.010635
1427.320482,0.011756
1429.249294,0.010756
1431.178105,0.011574
1433.106917,0.012772
1435.035728,0.008867
1436.964539,0.007068
1438.893351,0.012864
1440.822162,0.016465
1442.750974,0.017042
1444.679785,0.017191
1446.608597,0.015781
1448.537408,0.015794
1450.466220,0.017523
1452.395031,0.017751
1454.323843,0.013351
1456.252654,0.004864
1458.181466,0.006632
1460.110277,0.016588
1462.039089,0.019703
1463.967900,0.017263
1465.896711,0.018198
1467.825523,0.021971
1469.754334,0.019955
1471.683146,0.013460
1473.611957,0.013065
1475.540769,0.017741
1477.469580,0.021838
1479.398392,0.024088
1481.327203,0.024691
1483.256015,0.025037
1485.184826,0.023676
1487.113638,0.019950
1489.042449,0.016904
1490.971260,0.018800
1492.900072,0.022372
1494.828883,0.020063
1496.757695,0.015993
1498.686506,0.017506
1500.615318,0.020817
1502.544129,0.020914
1504.472941,0.012176
1506.401752,0.001322
1508.330564,0.006840
1510.259375,0.014790
1512.188187,0.017265
1514.116998,0.016556
1516.045809,0.013252
1517.974621,0.011138
1519.903432,0.007899
1521.832244,0.005991
1523.761055,0.010562
1525.689867,0.013372
1527.618678,0.015409
1529.547490,0.018616
1531.476301,0.016482
1533.405113,0.013166
1535.333924,0.015941
1537.262736,0.013063
1539.191547,0.001354
1541.120358,0.000503
1543.049170,0.008427
1544.977981,0.015117
1546.906793,0.020368
1548.835604,0.021977
1550.764416,0.022660
1552.693227,0.022473
1554.622039,0.021370
1556.550850,0.016887
1558.479662,0.010501
1560.408473,0.025506
1562.337285,0.046011
1564.266096,0.058035
1566.194907,0.070208
1568.123719,0.082450
1570.052530,0.101524
1571.981342,0.130570
1573.910153,0.156408
1575.838965,0.189154
1577.767776,0.238793
1579.696588,0.291043
1581.625399,0.345619
1583.554211,0.402341
1585.483022,0.462064
1587.411834,0.527362
1589.340645,0.598279
1591.269456,0.673133
1593.198268,0.738666
1595.127079,0.781499
1597.055891,0.798348
1598.984702,0.799492
1600.913514,0.782449
1602.842325,0.757357
1604.771137,0.738447
1606.699948,0.714943
1608.628760,0.685358
1610.557571,0.633612
1612.486383,0.570432
1614.415194,0.497783
1616.344005,0.432284
1618.272817,0.495749
1620.201628,0.690055
1622.130440,0.886994
1624.059251,1.003297
1625.988063,1.080820
1627.916874,1.126162
1629.845686,1.113167
1631.774497,1.025811
1633.703309,0.897715
1635.632120,0.741929
1637.560932,0.613279
1639.489743,0.511271
1641.418555,0.404926
1643.347366,0.306480
1645.276177,0.217061
1647.204989,0.137725
1649.133800,0.088969
1651.062612,0.049475
1652.991423,0.010762
1654.920235,0.005674
1656.849046,0.011025
1658.777858,0.009305
1660.706669,0.005243
1662.635481,0.002304
1664.564292,0.004338
1666.493104,0.004968
1668.421915,-0.000142
1670.350726,0.000429
1672.279538,0.004916
1674.208349,0.005144
1676.137161,0.008529
1678.065972,0.015504
1679.994784,0.018512
1681.923595,0.015741
1683.852407,0.012254
1685.781218,0.021135
1687.710030,0.031189
1689.638841,0.034369
1691.567653,0.037253
1693.496464,0.034194
1695.425275,0.029558
1697.354087,0.034261
1699.282898,0.031954
1701.211710,0.028234
1703.140521,0.034562
1705.069333,0.038319
1706.998144,0.040835
1708.926956,0.048040
1710.855767,0.057069
1712.784579,0.059371
1714.713390,0.054256
1716.642202,0.051624
1718.571013,0.057816
1720.499824,0.067983
1722.428636,0.073687
1724.357447,0.076382
1726.286259,0.079140
1728.215070,0.080711
1730.143882,0.083219
1732.072693,0.083648
1734.001505,0.088255
1735.930316,0.105369
1737.859128,0.118025
1739.787939,0.124668
1741.716751,0.131523
1743.645562,0.134879
1745.574373,0.133028
1747.503185,0.128505
1749.431996,0.123844
1751.360808,0.124373
1753.289619,0.129068
1755.218431,0.129622
1757.147242,0.126452
1759.076054,0.119820
1761.004865,0.104233
1762.933677,0.085991
1764.862488,0.071288
1766.791300,0.054579
1768.720111,0.039072
1770.648922,0.026484
1772.577734,0.017620
1774.506545,0.017091
1776.435357,0.017705
1778.364168,0.015842
1780.292980,0.014410
1782.221791,0.014565
1784.150603,0.014908
1786.079414,0.015652
1788.008226,0.016676
1789.937037,0.014003
1791.865849,0.009810
1793.794660,0.010654
1795.723471,0.013149
1797.652283,0.012644
1799.581094,0.010298
1801.509906,0.009772
1803.438717,0.011768
1805.367529,0.013231
1807.296340,0.012951
1809.225152,0.011586
1811.153963,0.010623
1813.082775,0.010835
1815.011586,0.010630
1816.940398,0.009693
1818.869209,0.009007
1820.798021,0.008530
1822.726832,0.006800
1824.655643,0.004803
1826.584455,0.004494
1828.513266,0.003328
1830.442078,0.002963
1832.370889,0.005641
1834.299701,0.007118
1836.228512,0.006848
1838.157324,0.006994
1840.086135,0.007065
1842.014947,0.004618
1843.943758,0.001664
1845.872570,0.003394
1847.801381,0.006145
1849.730192,0.006932
1851.659004,0.007320
1853.587815,0.007253
1855.516627,0.007000
1857.445438,0.006701
1859.374250,0.006355
1861.303061,0.006096
1863.231873,0.005636
1865.160684,0.004316
1867.089496,0.001448
1869.018307,-0.000068
1870.947119,0.001743
1872.875930,0.004042
1874.804741,0.005295
1876.733553,0.004907
1878.662364,0.003758
1880.591176,0.003803
1882.519987,0.004215
1884.448799,0.004554
1886.377610,0.004853
1888.306422,0.004250
1890.235233,0.004469
1892.164045,0.005787
1894.092856,0.006165
1896.021668,0.006350
1897.950479,0.006976
1899.879290,0.007261
1901.808102,0.007220
1903.736913,0.007161
1905.665725,0.006955
1907.594536,0.006390
1909.523348,0.005990
1911.452159,0.006128
1913.380971,0.006292
1915.309782,0.005215
1917.238594,0.003374
1919.167405,0.003324
1921.096217,0.003840
1923.025028,0.003469
1924.953839,0.003743
1926.882651,0.004056
1928.811462,0.003768
1930.740274,0.003471
1932.669085,0.003162
1934.597897,0.002887
1936.526708,0.002639
1938.455520,0.002364
1940.384331,0.001363
1942.313143,0.000258
1944.241954,0.000596
1946.170766,0.001293
1948.099577,0.001437
1950.028388,0.001473
1951.957200,0.001360
1953.886011,0.001217
1955.814823,0.001231
1957.743634,0.001311
1959.672446,0.001265
1961.601257,0.001208
1963.530069,0.001117
1965.458880,0.000650
1967.387692,0.000406
1969.316503,0.000848
1971.245315,0.001216
1973.174126,0.001233
1975.102938,0.001170
1977.031749,0.001115
1978.960560,0.001157
1980.889372,0.001152
1982.818183,0.001081
1984.746995,0.000983
1986.675806,0.000800
1988.604618,0.000614
1990.533429,0.000272
1992.462241,0.000190
1994.391052,0.000662
1996.319864,0.000896
1998.248675,0.000874
2000.177487,0.000958
2002.106298,0.000961
2004.035109,0.000926
2005.963921,0.000896
2007.892732,0.000848
2009.821544,0.000847
2011.750355,0.000898
2013.679167,0.000814
2015.607978,0.000454
2017.536790,0.000273
2019.465601,0.000496
2021.394413,0.000693
2023.323224,0.000731
2025.252036,0.000747
2027.180847,0.000765
2029.109658,0.000714
2031.038470,0.000641
2032.967281,0.000681
2034.896093,0.000733
2036.824904,0.000715
2038.753716,0.000643
2040.682527,0.000551
2042.611339,0.000558
2044.540150,0.000616
2046.468962,0.000659
2048.397773,0.000712
2050.326585,0.000693
2052.255396,0.000634
2054.184207,0.000678
2056.113019,0.000718
2058.041830,0.000601
2059.970642,0.000532
2061.899453,0.000522
2063.828265,0.000355
2065.757076,0.000291
2067.685888,0.000445
2069.614699,0.000554
2071.543511,0.000603
2073.472322,0.000620
2075.401134,0.000604
2077.329945,0.000575
2079.258756,0.000566
2081.187568,0.000619
2083.116379,0.000626
2085.045191,0.000612
2086.974002,0.000636
2088.902814,0.000579
2090.831625,0.000526
2092.760437,0.000576
2094.689248,0.000625
2096.618060,0.000620
2098.546871,0.000598
2100.475683,0.000598
2102.404494,0.000628
2104.333305,0.000660
2106.262117,0.000621
2108.190928,0.000563
2110.119740,0.000608
2112.048551,0.000654
2113.977363,0.000666
2115.906174,0.000712
2117.834986,0.000725
2119.763797,0.000738
2121.692609,0.000720
2123.621420,0.000633
2125.550232,0.000613
2127.479043,0.000621
2129.407854,0.000597
2131.336666,0.000578
2133.265477,0.000541
2135.194289,0.000477
2137.123100,0.000434
2139.051912,0.000480
2140.980723,0.000492
2142.909535,0.000409
2144.838346,0.000365
2146.767158,0.000365
2148.695969,0.000402
2150.624781,0.000476
2152.553592,0.000535
2154.482404,0.000605
2156.411215,0.000655
2158.340026,0.000647
2160.268838,0.000638
2162.197649,0.000667
2164.126461,0.000714
2166.055272,0.000717
2167.984084,0.000693
2169.912895,0.000718
2171.841707,0.000794
2173.770518,0.000864
2175.699330,0.000919
2177.628141,0.000994
2179.556953,0.001072
2181.485764,0.001155
2183.414575,0.001275
2185.343387,0.001378
2187.272198,0.001464
2189.201010,0.001543
2191.129821,0.001659
2193.058633,0.001912
2194.987444,0.002178
2196.916256,0.002416
2198.845067,0.002724
2200.773879,0.002995
2202.702690,0.003172
2204.631502,0.003341
2206.560313,0.003507
2208.489124,0.003624
2210.417936,0.003637
2212.346747,0.003560
2214.275559,0.003451
2216.204370,0.003237
2218.133182,0.002813
2220.061993,0.002227
2221.990805,0.001654
2223.919616,0.001510
2225.848428,0.002008
2227.777239,0.002769
2229.706051,0.003435
2231.634862,0.003974
2233.563673,0.004411
2235.492485,0.004691
2237.421296,0.004749
2239.350108,0.004588
2241.278919,0.004202
2243.207731,0.003646
2245.136542,0.003033
2247.065354,0.002427
2248.994165,0.001844
2250.922977,0.001339
2252.851788,0.000942
2254.780600,0.000606
2256.709411,0.000451
2258.638222,0.000456
2260.567034,0.000411
2262.495845,0.000394
2264.424657,0.000423
2266.353468,0.000407
2268.282280,0.000397
2270.211091,0.000397
2272.139903,0.000401
2274.068714,0.000394
2275.997526,0.000360
2277.926337,0.000347
2279.855149,0.000374
2281.783960,0.000419
2283.712771,0.000408
2285.641583,0.000397
2287.570394,0.000477
2289.499206,0.000504
2291.428017,0.000427
2293.356829,0.000390
2295.285640,0.000419
2297.214452,0.000493
2299.143263,0.000582
2301.072075,0.000620
2303.000886,0.000650
2304.929698,0.000723
2306.858509,0.000805
2308.787320,0.000859
2310.716132,0.000912
2312.644943,0.000973
2314.573755,0.000991
2316.502566,0.001015
2318.431378,0.001057
2320.360189,0.001058
2322.289001,0.001051
2324.217812,0.001021
2326.146624,0.001008
2328.075435,0.001050
2330.004247,0.001050
2331.933058,0.001003
2333.861870,0.000980
2335.790681,0.000964
2337.719492,0.000922
2339.648304,0.000852
2341.577115,0.000781
2343.505927,0.000808
2345.434738,0.000838
2347.363550,0.000749
2349.292361,0.000734
2351.221173,0.000793
2353.149984,0.000800
2355.078796,0.000846
2357.007607,0.000861
2358.936419,0.000819
2360.865230,0.000810
2362.794041,0.000822
2364.722853,0.000868
2366.651664,0.000870
2368.580476,0.000854
2370.509287,0.000799
2372.438099,0.000656
2374.366910,0.000675
2376.295722,0.000793
